1,85.26,1
1,87.02,2
1,87.02,3
1,87.02,4
1,87.02,5
1,87.90,6
1,87.90,7
1,87.90,9
1,87.90,10
1,88.78,11
1,88.78,12
1,88.78,13
1,88.78,14
1,88.78,15
1,88.78,17
1,88.78,18
1,89.66,19
1,89.66,20
1,89.66,21
1,90.54,22
1,90.54,24
1,90.54,25
1,90.54,26
1,90.54,27
1,90.54,28
1,90.54,29
1,90.54,30
1,90.54,32
1,90.54,33
1,91.41,34
1,90.54,35
1,91.41,36
1,91.41,37
1,90.54,38
1,91.41,40
1,91.41,41
1,91.41,42
1,90.54,43
1,91.41,44
1,91.41,45
1,92.29,47
1,92.29,48
1,92.29,49
1,92.29,50
1,92.29,51
1,92.29,52
1,92.29,53
1,92.29,55
1,92.29,56
1,93.17,57
1,93.17,58
1,92.29,59
1,93.17,60
1,93.17,62
1,93.17,63
1,93.17,64
1,93.17,65
1,93.17,66
1,93.17,67
1,93.17,68
1,93.17,70
1,93.17,71
1,93.17,72
1,94.05,73
1,94.05,74
1,94.05,75
1,94.05,76
1,94.05,78
1,94.93,79
1,94.05,80
1,94.05,81
1,94.05,82
1,94.05,83
1,94.05,85
1,94.05,86
1,94.93,87
1,94.05,88
1,94.05,89
1,94.93,90
1,94.05,91
1,94.93,93
1,94.93,94
1,94.93,95
1,94.93,96
1,94.93,97
1,94.93,98
1,95.81,99
1,94.93,101
1,95.81,102
1,95.81,103
1,94.93,104
1,95.81,105
1,95.81,106
1,95.81,108
1,95.81,109
1,95.81,110
1,95.81,111
1,96.69,112
1,95.81,113
1,95.81,114
1,95.81,116
1,95.81,117
1,94.93,118
1,96.69,119
1,96.69,120
1,96.69,121
1,95.81,123
1,95.81,124
1,96.69,125
1,96.69,126
1,96.69,127
1,95.81,128
1,96.69,129
1,96.69,131
1,95.81,132
1,96.69,133
1,96.69,134
1,96.69,135
1,96.69,136
1,96.69,137
1,96.69,139
1,97.57,140
1,96.69,141
1,96.69,142
1,97.57,143
1,96.69,144
1,97.57,146
1,97.57,147
1,96.69,148
1,96.69,149
1,97.57,150
1,97.57,151
1,96.69,152
1,96.69,154
1,97.57,155
1,96.69,156
1,98.45,157
1,97.57,158
1,97.57,159
1,97.57,160
1,97.57,162
1,97.57,163
1,97.57,164
1,98.45,165
1,96.69,166
1,98.45,167
1,98.45,169
1,97.57,170
1,96.69,171
1,97.57,172
1,97.57,173
1,98.45,174
1,98.45,175
1,98.45,177
1,97.57,178
1,98.45,179
1,98.45,180
1,98.45,181
1,98.45,182
1,98.45,184
1,99.32,185
1,98.45,186
1,98.45,187
1,98.45,188
1,99.32,189
1,98.45,190
1,98.45,192
1,98.45,193
1,99.32,194
1,99.32,195
1,99.32,196
1,98.45,197
1,98.45,198
1,99.32,200
1,99.32,201
1,99.32,202
1,99.32,203
1,98.45,204
1,99.32,205
1,99.32,207
1,99.32,208
1,99.32,209
1,99.32,210
1,99.32,211
1,99.32,212
1,99.32,213
1,99.32,215
1,100.20,216
1,98.45,217
1,100.20,218
1,99.32,219
1,100.20,220
1,99.32,221
1,99.32,223
1,99.32,224
1,99.32,225
1,99.32,226
1,100.20,227
1,99.32,228
1,99.32,230
1,99.32,231
1,99.32,232
1,100.20,233
1,100.20,234
1,100.20,235
1,99.32,236
1,99.32,238
1,99.32,239
1,99.32,240
1,100.20,241
1,100.20,242
1,100.20,243
1,100.20,245
1,100.20,246
1,98.45,247
1,100.20,248
1,99.32,249
1,100.20,250
1,100.20,251
1,100.20,253
1,100.20,254
1,100.20,255
1,100.20,256
1,101.08,257
1,100.20,258
1,100.20,259
1,100.20,261
1,100.20,262
1,100.20,263
1,100.20,264
1,100.20,265
1,101.08,266
1,100.20,268
1,101.08,269
1,101.08,270
1,100.20,271
1,100.20,272
1,101.08,273
1,100.20,274
1,100.20,276
1,100.20,277
1,101.08,278
1,101.08,279
1,101.08,280
1,101.08,281
1,100.20,282
1,101.08,284
1,101.08,285
1,100.20,286
1,101.08,287
1,100.20,288
1,101.08,289
1,100.20,291
1,101.08,292
1,101.08,293
1,101.08,294
1,100.20,295
1,100.20,296
1,101.08,297
1,101.08,299
1,100.20,300
1,101.08,301
1,101.08,302
1,100.20,303
1,101.08,304
1,100.20,306
1,101.08,307
1,101.08,308
1,100.20,309
1,101.08,310
1,100.20,311
1,101.08,312
1,101.08,314
1,100.20,315
1,101.08,316
1,101.08,317
1,100.20,318
1,101.08,319
1,101.08,320
1,101.08,322
1,100.20,323
1,100.20,324
1,100.20,325
1,100.20,326
1,101.08,327
1,101.08,329
1,101.08,330
1,101.08,331
1,101.08,332
1,100.20,333
1,101.08,334
1,101.08,335
1,101.08,337
1,101.08,338
1,101.08,339
1,101.08,340
1,101.08,341
1,101.08,342
1,101.08,344
1,100.20,345
1,100.20,346
1,101.08,347
1,101.08,348
1,101.08,349
1,101.08,350
1,101.08,352
1,101.08,353
1,101.08,354
1,100.20,355
1,101.08,356
1,100.20,357
1,100.20,358
1,101.08,360
1,101.08,361
1,101.08,362
1,101.08,363
1,101.08,364
1,101.08,365
1,100.20,367
1,101.08,368
1,100.20,369
1,101.08,370
1,101.08,371
1,101.08,372
1,101.08,373
1,101.08,375
1,101.08,376
1,101.08,377
1,101.08,378
1,101.08,379
1,101.08,380
1,99.32,381
1,101.08,383
1,101.08,384
1,100.20,385
1,101.08,386
1,100.20,387
1,101.08,388
1,100.20,390
1,101.08,391
1,101.08,392
1,101.08,393
1,101.08,394
1,101.08,395
1,100.20,396
1,101.08,398
1,101.08,399
1,101.08,400
1,101.08,401
1,101.08,402
1,100.20,403
1,101.08,405
1,101.08,406
1,101.08,407
1,101.08,408
1,101.08,409
1,101.08,410
1,101.08,411
1,101.08,413
1,100.20,414
1,101.08,415
1,101.08,416
1,101.08,417
1,101.08,418
1,101.08,419
1,100.20,421
1,101.08,422
1,101.08,423
1,101.08,424
1,100.20,425
1,101.08,426
1,100.20,428
1,101.08,429
1,101.08,430
1,101.08,431
1,101.08,432
1,101.08,433
1,101.08,434
1,100.20,436
1,101.08,437
1,101.08,438
1,101.08,439
1,101.08,440
1,101.08,441
1,100.20,442
1,101.08,444
1,101.08,445
1,100.20,446
1,101.08,447
1,101.08,448
1,101.08,449
1,100.20,451
1,100.20,452
1,101.08,453
1,100.20,454
1,98.45,455
1,101.08,456
1,101.08,457
1,100.20,459
1,101.08,460
1,100.20,461
1,100.20,462
1,100.20,463
1,101.08,464
1,101.08,466
1,101.08,467
1,99.32,468
1,100.20,469
1,101.08,470
1,100.20,471
1,100.20,472
1,100.20,474
1,101.08,475
1,101.08,476
1,99.32,477
1,100.20,478
1,101.08,479
1,100.20,480
1,100.20,482
1,100.20,483
1,100.20,484
1,100.20,485
1,100.20,486
1,101.08,487
1,99.32,489
1,101.08,490
1,100.20,491
1,100.20,492
1,101.08,493
1,100.20,494
1,100.20,495
1,100.20,497
1,100.20,498
1,100.20,499
1,100.20,500
1,100.20,501
1,100.20,502
1,100.20,504
1,100.20,505
1,100.20,506
1,100.20,507
1,100.20,508
1,100.20,509
1,99.32,510
1,100.20,512
1,100.20,513
1,100.20,514
1,100.20,515
1,100.20,516
1,100.20,517
1,100.20,518
1,100.20,520
1,100.20,521
1,100.20,522
1,100.20,523
1,100.20,524
1,100.20,525
1,100.20,527
1,100.20,528
1,100.20,529
1,100.20,530
1,100.20,531
1,100.20,532
1,100.20,533
1,100.20,535
1,100.20,536
1,100.20,537
1,100.20,538
1,100.20,539
1,100.20,540
1,100.20,541
1,100.20,543
