1,82.62,0
1,85.26,1
1,85.26,2
1,86.14,3
1,85.26,4
1,84.38,5
1,86.14,6
1,86.14,8
1,86.14,9
1,86.14,10
1,87.02,11
1,86.14,12
1,87.02,13
1,87.02,14
1,87.02,16
1,87.02,17
1,87.90,18
1,87.02,19
1,87.90,20
1,87.02,21
1,87.90,23
1,87.90,24
1,87.90,25
1,87.90,26
1,87.90,27
1,87.90,28
1,87.90,29
1,87.90,31
1,87.90,32
1,87.90,33
1,88.78,34
1,88.78,35
1,87.90,36
1,88.78,37
1,88.78,39
1,88.78,40
1,88.78,41
1,88.78,42
1,89.66,43
1,89.66,44
1,88.78,46
1,89.66,47
1,88.78,48
1,89.66,49
1,89.66,50
1,89.66,51
1,89.66,52
1,89.66,54
1,89.66,55
1,90.54,56
1,90.54,57
1,90.54,58
1,89.66,59
1,90.54,61
1,90.54,62
1,90.54,63
1,90.54,64
1,90.54,65
1,90.54,66
1,90.54,67
1,90.54,69
1,90.54,70
1,91.41,71
1,91.41,72
1,90.54,73
1,91.41,74
1,91.41,75
1,91.41,77
1,91.41,78
1,91.41,79
1,91.41,80
1,91.41,81
1,91.41,82
1,92.29,84
1,92.29,85
1,91.41,86
1,92.29,87
1,92.29,88
1,91.41,89
1,92.29,90
1,92.29,92
1,92.29,93
1,92.29,94
1,92.29,95
1,92.29,96
1,92.29,97
1,92.29,98
1,92.29,100
1,92.29,101
1,91.41,102
1,93.17,103
1,93.17,104
1,93.17,105
1,93.17,107
1,93.17,108
1,93.17,109
1,93.17,110
1,93.17,111
1,93.17,112
1,93.17,113
1,93.17,115
1,93.17,116
1,93.17,117
1,93.17,118
1,93.17,119
1,93.17,120
1,94.05,122
1,94.05,123
1,94.05,124
1,94.05,125
1,94.93,126
1,94.05,127
1,94.05,128
1,94.93,130
1,94.05,131
1,94.05,132
1,94.05,133
1,94.93,134
1,94.93,135
1,94.93,136
1,94.93,138
1,94.05,139
1,94.05,140
1,94.93,141
1,94.93,142
1,94.93,143
1,94.93,145
1,94.93,146
1,94.93,147
1,94.93,148
