1,87.02,0
1,89.66,1
1,88.78,2
1,88.78,3
1,89.66,4
1,89.66,5
1,89.66,6
1,89.66,8
1,89.66,9
1,89.66,10
1,89.66,11
1,89.66,12
1,89.66,13
1,90.54,14
1,90.54,16
1,89.66,17
1,90.54,18
1,88.78,19
-1,89.66,20
-1,89.66,21
-1,89.66,23
-1,89.66,24
-1,90.54,25
-1,90.54,26
-1,90.54,27
-1,89.66,28
-1,90.54,29
-1,90.54,31
-1,90.54,32
-1,90.54,33
-1,90.54,34
-1,90.54,35
-1,90.54,36
-1,90.54,37
-1,88.78,39
-1,90.54,40
-1,89.66,41
-1,90.54,42
-1,89.66,43
-1,90.54,44
-1,90.54,46
-1,90.54,47
-1,89.66,48
-1,90.54,49
-1,90.54,50
-1,90.54,51
-1,90.54,52
-1,90.54,54
-1,90.54,55
-1,90.54,56
-1,89.66,57
-1,89.66,58
-1,90.54,59
-1,90.54,61
-1,90.54,62
-1,89.66,63
-1,90.54,64
-1,88.78,65
-1,90.54,66
-1,90.54,67
-1,90.54,69
-1,90.54,70
-1,90.54,71
-1,90.54,72
-1,89.66,73
-1,90.54,74
-1,90.54,75
-1,90.54,77
-1,90.54,78
-1,90.54,79
-1,90.54,80
-1,91.41,81
