-1,87.90,0
-1,88.78,1
-1,89.66,2
-1,89.66,3
-1,87.90,4
-1,90.54,5
-1,89.66,6
-1,88.78,8
-1,89.66,9
-1,89.66,10
-1,88.78,11
-1,88.78,12
-1,89.66,13
-1,90.54,14
-1,90.54,16
-1,89.66,17
-1,90.54,18
-1,90.54,19
-1,90.54,20
-1,90.54,21
-1,90.54,23
-1,89.66,24
-1,90.54,25
-1,89.66,26
-1,89.66,27
-1,90.54,28
-1,90.54,29
-1,90.54,31
-1,88.78,32
-1,90.54,33
-1,90.54,34
-1,90.54,35
-1,90.54,36
-1,90.54,37
-1,90.54,39
-1,90.54,40
-1,90.54,41
-1,90.54,42
-1,90.54,43
-1,90.54,44
-1,90.54,46
-1,90.54,47
-1,90.54,48
-1,90.54,49
-1,90.54,50
-1,90.54,51
-1,91.41,52
-1,90.54,54
-1,90.54,55
-1,91.41,56
-1,90.54,57
-1,90.54,58
